DateTime,City,Latitude,Longitude,PM2.5,PM10,NO2,SO2,CO
2023-01-02 01:00:00,Kolkata,22.64629399034825,88.35465846401199,67.08284752997659,98.83139239579748,39.0422664370663,16.63245540923983,0.4212504305434692
2023-01-02 02:00:00,Kolkata,22.49991844553959,88.36129991156766,105.43221920608906,208.6410244093559,52.30457838763675,13.35258676746363,1.7104524366127496
2023-01-02 03:00:00,Kolkata,22.5785586096034,88.4776380627054,41.890546821430355,165.5542565216058,36.65492816599777,17.771949180489734,1.0781197034160537
2023-01-02 04:00:00,Kolkata,22.59810364221551,88.27586457092625,71.50523886058238,126.99326893757932,59.721194203406824,20.163534050169556,0.8216988679132946
2023-01-02 05:00:00,Kolkata,22.461612603179997,88.3199326867019,61.67091910094441,134.9680568793804,45.42901912432292,11.978117850750142,1.1569448949268166
2023-01-02 06:00:00,Kolkata,22.60188621297536,88.38439120414567,47.27668124631531,138.09272407386615,60.44677244462909,13.204467543213799,0.7333803374141552
2023-01-02 07:00:00,Kolkata,22.49263103092182,88.42457173165765,101.5746863828914,141.85980439450339,22.80212002292237,26.24919006336361,0.5740492241060898
2023-01-02 08:00:00,Kolkata,22.46626289824632,88.40765932223981,88.52846191477248,174.67285879088286,62.50368149552237,6.211091865182253,1.6845966370993177
2023-01-02 09:00:00,Kolkata,22.687221384313332,88.48541068443434,100.11728762985395,152.460765078939,57.546721410932044,20.88042486894495,1.1099446942589248
2023-01-02 10:00:00,Kolkata,22.69140800826864,88.44890223120487,73.04249977691201,50.50056026977603,41.125097555471264,27.385125275717773,1.248004014874345
2023-01-02 11:00:00,Kolkata,22.652099337029114,88.38926921049361,104.62698879932705,149.17527979851116,32.123570929650874,7.29342714055802,0.9453841731334185
2023-01-02 12:00:00,Kolkata,22.526153442293342,88.30367067291837,81.92854390787991,90.71532532962323,59.53509184817035,22.823116664997883,1.6393181050353673
2023-01-02 13:00:00,Kolkata,22.474418028501596,88.36271855785056,68.1963416506888,100.60246214080858,33.12287485547314,19.070211649645017,1.1263657802239502
2023-01-02 14:00:00,Kolkata,22.62105825662804,88.42334556104862,64.02778086089069,154.3462338087046,39.92005643340043,20.018602214492994,1.7102040730087382
2023-01-02 15:00:00,Kolkata,22.5600381234349,88.45949054370902,30.42740583437825,54.78902145169532,47.57906765005813,16.255166451699942,0.9484628912380223
2023-01-02 16:00:00,Kolkata,22.480509558711194,88.4899340561056,109.10928258542341,179.94005395454496,22.96625510581413,11.906835234139525,0.8605498781903069
2023-01-02 17:00:00,Kolkata,22.573794227527817,88.40136319153449,106.27262922336894,148.60653238101617,37.25922411443161,10.675987572237986,0.7936960240460045
2023-01-02 18:00:00,Kolkata,22.458597130278804,88.38172984182611,153.18422245545452,131.67997016398382,26.175606884577643,13.536476667904514,1.4276654207589556
2023-01-02 19:00:00,Kolkata,22.677330100519693,88.25442298078029,71.63450738357213,149.1849124200579,16.656425487427303,20.74488555831538,1.591142624388357
2023-01-02 20:00:00,Kolkata,22.514694995400003,88.26802476728754,63.330159943121814,160.1971535940334,71.2604319191033,22.87898002499574,0.9853002514695459
2023-01-02 21:00:00,Kolkata,22.615630571088495,88.28902624940935,37.46411943522744,127.80111831617076,30.17436685425244,23.410520484109988,1.2713341610608127
2023-01-02 22:00:00,Kolkata,22.52792776902235,88.2636899827974,103.9991585949768,147.0914930566467,49.35855955789022,13.647307972963997,1.0827003982955417
2023-01-02 23:00:00,Kolkata,22.58001700529445,88.35021580970123,98.24566086364155,85.70440133753601,71.41619242835165,9.968129541597646,1.6834612368122648
2023-01-03 00:00:00,Kolkata,22.586677569835818,88.33421963628471,118.79449798246091,148.4176287150689,30.50008772793627,14.852771599016439,1.043777285575813
2023-01-03 01:00:00,Kolkata,22.49621361388138,88.4093385394671,57.08394951445234,141.2694106186213,21.095809894146626,24.46456656951473,1.3159409846573409
2023-01-03 02:00:00,Kolkata,22.69239615694114,88.38391627698336,97.90913911162939,170.37289349595028,66.43073625914086,14.907758662676084,1.67288016876047
2023-01-03 03:00:00,Kolkata,22.64378320584028,88.39899268984696,66.94898559136699,126.0949921714414,26.026640229327814,12.684905842500918,1.152531272892161
2023-01-03 04:00:00,Kolkata,22.68487473539105,88.36799430073441,113.5929048486879,130.72488735905415,33.837184355538255,22.94263525759872,0.962856056029455
2023-01-03 05:00:00,Kolkata,22.67370683760691,88.31943428713856,93.40537803730706,87.68381638884534,31.447731249366857,8.548124400541024,1.0971741024683126
2023-01-03 06:00:00,Kolkata,22.59947499470277,88.48820632873662,41.10764922481318,119.9808295670617,42.32165890259555,12.241623909040563,1.1845423004218971
2023-01-03 07:00:00,Kolkata,22.680468558755777,88.27160228994003,76.7200740080514,141.39813524445373,12.68323427664966,9.116405990333854,1.3701756714106048
2023-01-03 08:00:00,Kolkata,22.47212312551298,88.48472274986632,31.297144940589668,144.7130598033195,49.332266975589356,22.249457629195646,1.2458964996669524
2023-01-03 09:00:00,Kolkata,22.498995715604785,88.32780951171618,50.91795719329331,179.9601223714473,46.97860676675656,17.70205644936435,1.5776715743679974
2023-01-03 10:00:00,Kolkata,22.461306822227634,88.37816536134183,52.43006286265829,136.151990145489,52.97886147081543,19.94288517174331,1.0848542060923574
2023-01-03 11:00:00,Kolkata,22.531332582690816,88.27721058070689,63.9764637683931,116.75335928638381,52.67436220894275,10.083395992510928,0.6624148624521821
2023-01-03 12:00:00,Kolkata,22.54716932242237,88.26773276709275,73.43285539988389,139.48331522604124,46.80847828357878,21.66750877659898,1.0442550222182791
2023-01-03 13:00:00,Kolkata,22.517837257943473,88.35738636217965,84.11457737690193,100.49023210905497,35.414810429920976,2.0,1.586380306047925
2023-01-03 14:00:00,Kolkata,22.657184377287983,88.43542434409493,82.86364251985813,166.37708009770787,40.879220760817255,8.590793129200094,1.7106956753440912
2023-01-03 15:00:00,Kolkata,22.539188331673397,88.31734119438714,79.40350426499558,95.72655568030508,30.224030528151808,15.818631748418392,1.5816448619104997
2023-01-03 16:00:00,Kolkata,22.520233627421845,88.39058697223383,88.30963570120234,105.81932914123114,42.904977000843765,19.535542766043427,1.9956701993620598
2023-01-03 17:00:00,Kolkata,22.58567402078956,88.3196625851307,48.755133966478034,82.35756538847443,28.147809916560995,11.606134225212287,0.9115650312955118
2023-01-03 18:00:00,Kolkata,22.48523105624369,88.34715326522326,81.82946786262045,122.8999698604457,42.054911976429395,5.133028821112246,1.7781902968070882
2023-01-03 19:00:00,Kolkata,22.650549245188508,88.47661157961845,115.86147566295867,142.58147412755193,33.39765302690762,10.512619313495485,1.5842205103863827
2023-01-03 20:00:00,Kolkata,22.468637660919942,88.46395990637373,75.85492932840205,177.86461234127137,27.73671588618676,9.387246243126196,1.1835906530841729
2023-01-03 21:00:00,Kolkata,22.696721734150128,88.3790043858544,92.36681913916165,117.99142922383963,55.75365653498998,28.980601838286283,0.29254524976074703
2023-01-03 22:00:00,Kolkata,22.643061192324165,88.30952640686802,90.04061779233363,112.14548037603784,51.89727299060401,18.446413160224576,1.0915325639191904
2023-01-03 23:00:00,Kolkata,22.49967892038354,88.29829597818326,101.55671076506458,26.600477632682427,40.85361640593384,9.89393176036574,1.181354730293654
2023-01-04 00:00:00,Kolkata,22.4513805292809,88.48852183825893,87.17847249343451,127.80968419886113,13.857222188971885,7.116877935258557,0.6987152796072937
2023-01-04 01:00:00,Kolkata,22.65386535711371,88.30067914912767,101.13413071748329,120.96598789997218,26.815293837687094,10.899424232211997,1.15696979652897
2023-01-04 02:00:00,Kolkata,22.626714335961903,88.45204207772814,92.68228447943608,120.5529373616469,38.845995845425136,15.808257855773201,1.1654978603210195
2023-01-04 03:00:00,Kolkata,22.632251792010248,88.34224255238388,96.43212521735208,172.70322049584811,47.094674883002845,12.590890339883135,1.3159884137253888
2023-01-04 04:00:00,Kolkata,22.642817586671487,88.49641496188956,91.0531910569593,139.11455089232294,47.34358005972491,25.771909070419106,0.8095486589028984
2023-01-04 05:00:00,Kolkata,22.46851116293352,88.3420389350907,54.830266304266026,105.43657511103179,43.47713381512609,11.275251360682509,1.10731634285197
2023-01-04 06:00:00,Kolkata,22.539616432136068,88.33787915622769,50.73089133268489,88.29853572927657,40.458027139832474,18.09398890131058,0.8227391925202704
2023-01-04 07:00:00,Kolkata,22.47896726488128,88.40936590721941,71.16931353739344,79.49371114159214,36.76913840759077,11.471820835215146,1.1855089668263592
2023-01-04 08:00:00,Kolkata,22.665775856468898,88.49037920165671,118.79101320440873,104.40501147683447,30.57501004691671,19.176074740440196,0.6771698241342656
2023-01-04 09:00:00,Kolkata,22.60582453170689,88.49405240144911,75.70867390181704,133.09038677488314,64.83373521284608,12.802214639883243,1.0457191162124675
2023-01-04 10:00:00,Kolkata,22.53272450621316,88.42680153661675,87.73898711896659,46.1606484171578,55.48751982152643,20.21796332130926,1.310565065197228
2023-01-04 11:00:00,Kolkata,22.465889587571507,88.43865159140908,30.81734193693513,115.2733515967078,48.74085206311533,17.14783757490969,0.9804964820979312
2023-01-04 12:00:00,Kolkata,22.527745580428913,88.39085054399325,84.84354751670266,148.06401035190507,22.98588856297377,24.062893215524998,1.1387348701072513
2023-01-04 13:00:00,Kolkata,22.531295830506686,88.43894393478308,82.14770046041576,83.76404957491297,22.26058276771096,16.056499470443995,1.2089430305157085
2023-01-04 14:00:00,Kolkata,22.632401544584514,88.46494491374263,13.167026054339871,113.7641996634037,39.51721863882978,17.815104109471633,1.5413916085443649
2023-01-04 15:00:00,Kolkata,22.6093893678388,88.37152382579876,87.2722235492697,85.29468354946223,32.29755996983484,8.664817623048052,1.2115853076605374
2023-01-04 16:00:00,Kolkata,22.67180318564408,88.40496556570753,38.72548608361918,25.213908738683642,22.908665282581495,7.456146541549462,1.0817509820761644
2023-01-04 17:00:00,Kolkata,22.568053731290487,88.38432917380827,61.86627087719809,91.98738389979094,41.56455826506516,18.442709526048596,1.3198070680434657
2023-01-04 18:00:00,Kolkata,22.479898561484575,88.39061765338217,104.86180033187358,82.77616488052452,11.745037141522339,14.343951812388456,1.4024898719568257
2023-01-04 19:00:00,Kolkata,22.628311196805747,88.47251197746849,83.9362881709433,147.12861924416845,38.630768944314084,18.834373999976663,0.8515238269847383
2023-01-04 20:00:00,Kolkata,22.640196262154223,88.3389042075514,68.78874772575591,136.81877149488065,47.64230960203666,12.470206640316007,0.8724316846578799
2023-01-04 21:00:00,Kolkata,22.590319299392373,88.30204600640016,66.6481200163199,83.53691075609689,47.15573131992002,16.25672577188401,1.2376793467646352
2023-01-04 22:00:00,Kolkata,22.64274179498864,88.3640700275684,69.55019415917076,165.24271886200225,12.919677242276524,11.212022918575972,1.6152578821116184
2023-01-04 23:00:00,Kolkata,22.573448899091098,88.30202129762031,84.02222386226997,145.38216642565877,12.211611411698552,17.355677688773767,1.0977319233899892
2023-01-05 00:00:00,Kolkata,22.580683207345498,88.3746001064155,49.98392856510347,111.02449330794069,36.81094412910001,10.35385077903214,1.5111748632400985
2023-01-05 01:00:00,Kolkata,22.556885254589638,88.47587702633926,108.1104367036666,131.55194698119334,30.53245592500618,15.58855019103093,1.5894875164164262
2023-01-05 02:00:00,Kolkata,22.456354781686024,88.40435838012061,51.31090802806132,86.91198319352782,21.742845879897096,12.081744560651478,1.624182091168819
2023-01-05 03:00:00,Kolkata,22.476972856748326,88.46385821332576,36.82356167900953,33.83166866863138,7.714499505662182,21.372829955230202,0.7372116651296718
2023-01-05 04:00:00,Kolkata,22.457857296421682,88.29154772990388,104.77882829867676,123.18066307638567,26.767098667225714,11.44007844679827,1.6417136445823344
2023-01-05 05:00:00,Kolkata,22.609102602815945,88.47521839813429,69.07696689851329,72.2562714960019,38.47186233306912,12.073198578166199,1.6081322661401698
2023-01-05 06:00:00,Kolkata,22.528588995269082,88.40044679110179,81.76148976647755,112.06078763604363,36.45742170997301,13.598594088168781,1.3934199885366292
2023-01-05 07:00:00,Kolkata,22.577142672791176,88.25793994718512,96.36577542523753,134.3852942154915,21.95101102002283,19.581886950592633,1.101272101935172
2023-01-05 08:00:00,Kolkata,22.676891618481523,88.40827973882126,62.014076302636184,51.97204509546738,24.95784635129241,14.798094291181856,1.1615255397127218
2023-01-05 09:00:00,Kolkata,22.51232305728722,88.48784923906523,83.42864380883529,127.23284552963008,34.88391109255108,14.135595151966147,1.2754386359181005
2023-01-05 10:00:00,Kolkata,22.552595730758906,88.26979175011884,96.20537453971342,148.92560113457964,27.562496986346737,13.248253153312522,1.3901861284998007
2023-01-05 11:00:00,Kolkata,22.638887784635763,88.39561403261739,121.08087214687438,47.2363836419043,44.83559737156061,16.17101703671675,0.860096322430423
2023-01-05 12:00:00,Kolkata,22.507199541372906,88.47886965071743,67.22352768753018,144.69032157732963,48.38922673695444,12.005566139175238,0.832968301111039
2023-01-05 13:00:00,Kolkata,22.469244977457198,88.25242379208359,68.42631999102916,186.46433122430403,46.80048476194589,11.016346197442282,1.6751710727703197
2023-01-05 14:00:00,Kolkata,22.52243786322844,88.40772823161646,94.0831654831332,111.07230170917317,23.59342898131025,14.03200380799253,1.3927865555161427
2023-01-05 15:00:00,Kolkata,22.4903053218135,88.36872557295774,85.21482410147095,145.91465054624962,45.004124627014306,12.08003754789896,1.1830655600745636
2023-01-05 16:00:00,Kolkata,22.68242441308564,88.33674732966216,76.57410601262924,84.83621524267134,45.38724301550266,12.624135225444084,1.2027113165761736
2023-01-05 17:00:00,Kolkata,22.652030094891103,88.40688412248635,119.81724956271466,152.20813518853726,62.29331424561633,4.5059896902879935,1.494341240690729
2023-01-05 18:00:00,Kolkata,22.608350939127604,88.26317552364685,37.93906826721056,137.85484536535563,69.6158954763839,21.5648208211037,1.2140630690733816
2023-01-05 19:00:00,Kolkata,22.66786514754693,88.43826576157186,44.456363738553456,127.62138512791864,58.60251395746816,15.092406500498688,0.6728197326746429
2023-01-05 20:00:00,Kolkata,22.65091801922478,88.25111986922992,38.22795150611535,125.63010854816238,33.13463296678712,14.935089807924896,1.5701320404111638
2023-01-05 21:00:00,Kolkata,22.496642514721508,88.32673393594808,110.04199902499936,133.80570546723837,28.422754664464065,10.919998673649925,1.954625393079119
2023-01-05 22:00:00,Kolkata,22.673139749622493,88.37598965942117,92.86808303051129,117.75999905365641,36.98719460427253,12.698065890965902,1.302527930640175
2023-01-05 23:00:00,Kolkata,22.58483556047891,88.34425556264164,45.731372903329714,85.94744529029302,31.423050388287088,9.334497265408235,1.6809049120760737
2023-01-06 00:00:00,Kolkata,22.651860038791014,88.32686898380139,76.92416521626933,114.82520442281665,71.4103563770204,10.604198760063927,0.5373757219013445
2023-01-06 01:00:00,Kolkata,22.674022824980874,88.45770878636702,79.30811016652578,118.33104837523292,54.33245758963132,13.766679237790509,1.4054971956187723
2023-01-06 02:00:00,Kolkata,22.529500868742964,88.48370814356798,24.769509519910486,78.91327629108544,49.34423669069079,15.632115087044324,0.5482276521583176
2023-01-06 03:00:00,Kolkata,22.47751298113192,88.46842817122648,84.70692819864286,116.1330814602385,52.048670957255624,17.44994616278376,1.0953189158684888
2023-01-06 04:00:00,Kolkata,22.506983790635484,88.3806078282625,50.5613484466673,117.83869830040234,60.56583969039473,18.988806664734497,1.3744559513441763
2023-01-06 05:00:00,Kolkata,22.556776947156564,88.47104104379837,97.66671367227508,101.77827034399073,49.27299966446443,20.991222249278717,0.7724456172555771
2023-01-06 06:00:00,Kolkata,22.654503691480624,88.48021539129539,51.32646885550501,132.33017476456618,37.13373705560499,18.16992730133106,0.9885198216685537
2023-01-06 07:00:00,Kolkata,22.665182645814085,88.35230959926187,85.47899551302572,140.63345960306975,51.13093572755107,14.623587638789498,0.9277389637624673
2023-01-06 08:00:00,Kolkata,22.451738032632797,88.32086146487636,112.36425581974629,96.7710612139252,51.00504633110515,17.168586676797048,1.5129203296485307
2023-01-06 09:00:00,Kolkata,22.577686825644392,88.27456630145333,104.36400202533068,125.21955386960599,23.242389079455315,14.200936716159552,1.075176381119811
2023-01-06 10:00:00,Kolkata,22.554352750787196,88.36977298026231,92.67912209292875,151.82172568346198,76.01168600559714,10.26843777768888,1.0754313079099749
2023-01-06 11:00:00,Kolkata,22.505526952617682,88.48657423010961,77.96661058895634,84.63708270042386,30.797097037660357,25.26608588731962,1.425761091845323
2023-01-06 12:00:00,Kolkata,22.47996634183342,88.39022688201759,42.49739407282885,61.78731172520056,63.13463381552827,19.717054381416787,1.5152907364794586
2023-01-06 13:00:00,Kolkata,22.534403792850906,88.41689052544655,69.02260399251311,87.05977712991645,37.59141208847269,17.516440589129825,0.8000059462724978
2023-01-06 14:00:00,Kolkata,22.68572742597813,88.27822095462297,74.34984576817732,138.4412293932292,57.38223442606522,15.91958387685346,2.00491981392906
2023-01-06 15:00:00,Kolkata,22.530800733005186,88.28587991603557,72.55444141291862,104.01503819047325,40.80723393263667,18.404320934864533,1.7111770675675797
2023-01-06 16:00:00,Kolkata,22.57969765543584,88.36611831548991,41.66194394200909,76.65104156948833,18.350738833468824,16.51226253927819,1.8813344657956557
2023-01-06 17:00:00,Kolkata,22.625754739723792,88.48781619974594,90.86086862059675,164.4289320745727,56.03766518277577,15.595054024591898,1.1009971528762812
2023-01-06 18:00:00,Kolkata,22.540907400594822,88.34019616039788,50.47710819186784,78.6879796222036,62.10081133481056,20.30609479616378,1.465468837549727
2023-01-06 19:00:00,Kolkata,22.69294552068024,88.46937101032938,118.65272359014135,114.02979751276662,39.89321908337835,15.200833737301942,1.2567354496585474
2023-01-06 20:00:00,Kolkata,22.690611823735527,88.28007214835642,83.70052963296737,145.78007771903458,52.869479157505296,21.22483410673142,1.8007137945940306
2023-01-06 21:00:00,Kolkata,22.51294557395634,88.40425430173343,104.48156570036132,143.45473790789654,29.605803112667573,15.719553346505139,0.7202149324555404
2023-01-06 22:00:00,Kolkata,22.574312126473096,88.40015324422762,103.96482850863354,134.6060250978853,40.945361777557224,7.714544640271098,1.9670726498000626
2023-01-06 23:00:00,Kolkata,22.52521957745419,88.46496868751757,131.94829104012078,96.6216826175246,56.63225919772482,17.40423101050125,1.398504572599631
2023-01-07 00:00:00,Kolkata,22.521210123594365,88.25082917610122,84.54702513097632,139.5264838338942,45.73375094671532,12.035815426420559,1.226402824895582
2023-01-07 01:00:00,Kolkata,22.459221736838632,88.2974829167994,70.24846875475146,120.51686171630755,47.6790123359808,10.011716700689853,0.9543348839848304
2023-01-07 02:00:00,Kolkata,22.60239108349497,88.30492190635736,70.73037021387708,134.22956620940613,55.40245479443253,11.774957403568715,1.5285482334714553
2023-01-07 03:00:00,Kolkata,22.575669755807215,88.48749152202268,117.40256603349505,167.97243785450144,65.3067858569826,7.337598069156695,1.3192977198454678
2023-01-07 04:00:00,Kolkata,22.462869687812496,88.28842341406748,46.99411460193415,78.21883707181405,56.974622361659996,18.863046315589365,1.4104764803049132
2023-01-07 05:00:00,Kolkata,22.519661616059153,88.25924058755514,58.046885545170454,133.48314729904453,44.976109473498155,17.096054921520725,1.6434173900800833
2023-01-07 06:00:00,Kolkata,22.677066471491663,88.38361537368546,85.92479401828659,124.97495265287243,39.77924595296826,16.18441913289104,1.3517025545951769
2023-01-07 07:00:00,Kolkata,22.509890472666743,88.38213961560842,76.1800636494376,153.05236645741616,42.88086483749139,9.046019780080279,1.7242784895738272
2023-01-07 08:00:00,Kolkata,22.486223718022806,88.46101174134196,104.19111144262519,182.24106332518934,20.741197472238493,17.530871712861344,0.547782397772979
2023-01-07 09:00:00,Kolkata,22.57236319006939,88.48721491254445,46.53266906301446,181.15058487047003,44.01931193554688,25.17239150578542,1.6355224583559897
2023-01-07 10:00:00,Kolkata,22.69641261352765,88.38463636053503,78.32634980917003,149.22518692249713,22.827193684867268,15.93575645637972,0.7555646253761026
2023-01-07 11:00:00,Kolkata,22.510513817877875,88.48249854560491,75.32470643703351,99.04598274075718,34.38908216249858,12.097507293908121,1.2105643379847295
2023-01-07 12:00:00,Kolkata,22.618033886851467,88.43128978782495,53.193900733354496,105.21934283513146,51.25330049879727,9.33314984394427,0.29856909820142463
2023-01-07 13:00:00,Kolkata,22.640404903832177,88.3161397819989,101.96650301582282,145.24862516856797,34.09668795682535,11.251384649367342,1.1979064345945256
2023-01-07 14:00:00,Kolkata,22.5094093859981,88.48210517773599,77.70539275929787,74.97067194949591,61.13438768369764,23.747865371215756,1.5410564895409387
2023-01-07 15:00:00,Kolkata,22.632054087152966,88.41686079404546,76.64813472881802,111.82777118583165,39.3946250772541,12.729567089815603,0.8874270223704916
2023-01-07 16:00:00,Kolkata,22.541945783179813,88.35352398318565,59.38241356828911,94.16316141434486,58.06225514229277,6.869260943055712,1.8120686820649743
2023-01-07 17:00:00,Kolkata,22.608076457648394,88.42006052112923,70.7533604303653,78.81384824953835,35.85614847987531,16.58550740427747,0.5456407119393224
2023-01-07 18:00:00,Kolkata,22.608382427690223,88.35032820693594,54.45931027698585,128.67305889197826,38.38827846767099,12.719374002570042,0.9225181266069371
2023-01-07 19:00:00,Kolkata,22.583943671018687,88.278545941997,101.59415963411067,147.63543866547488,57.30017497768082,9.956750784253838,0.4892816061149301
2023-01-07 20:00:00,Kolkata,22.472572442513602,88.42974468679422,105.82039991888266,141.01048249410556,37.343070009283984,18.16981723810121,1.1202177113305447
2023-01-07 21:00:00,Kolkata,22.658825623897307,88.45602190304268,122.0015381200563,124.13613871677097,45.61943627348749,13.291529953561547,0.5988403307258128
2023-01-07 22:00:00,Kolkata,22.530195016242935,88.43220154975485,90.85133442303629,107.67075150551602,33.62562998897033,15.935603174328982,0.8024020279046831
2023-01-07 23:00:00,Kolkata,22.49662962759996,88.30727866693917,71.51953516717202,101.6382928351988,5.5912338533176325,15.463582039718766,1.8947725829244577
2023-01-08 00:00:00,Kolkata,22.46019378538869,88.48915875336941,68.27591942260781,150.50068739379506,31.045242997377166,22.400681087707696,0.2830881453937366
2023-01-08 01:00:00,Kolkata,22.59772323579706,88.25631364042279,92.26620109350799,102.09747415051633,61.93225708766718,17.187520044132185,0.7273608235914344
2023-01-08 02:00:00,Kolkata,22.61939109046057,88.33317132434391,85.02158886402285,101.09655352462374,45.0324547322533,17.53986048730165,0.40352276128233877
2023-01-08 03:00:00,Kolkata,22.454146957231963,88.31502310863372,75.64479634145303,134.39053880363284,53.405105248862355,10.087981387462051,1.533730043309462
2023-01-08 04:00:00,Kolkata,22.57802326457482,88.26203155690371,73.44803557810482,85.66209343607204,53.946245205924846,6.866435652239412,1.475481093010715
2023-01-08 05:00:00,Kolkata,22.506623943799482,88.35143242324716,109.27976051931229,122.98088242911908,51.68719697103269,27.954492217984413,0.6154029609203187
2023-01-08 06:00:00,Kolkata,22.61129319760236,88.40577871004069,69.20381640457396,101.47820983948152,63.92820964188691,18.665968416853815,1.3886017013428693
2023-01-08 07:00:00,Kolkata,22.493591607251247,88.47063821587128,113.66689817090105,96.49929419611453,35.223048965527255,9.710032984462595,1.5096699590060254
2023-01-08 08:00:00,Kolkata,22.622734434525615,88.49742242904787,84.55340485000512,111.25152406765949,62.278100361954024,20.654646576468398,1.3074131973397263
2023-01-08 09:00:00,Kolkata,22.546683836575134,88.4520223966011,70.80297958543451,146.40574275856792,50.061972213101576,15.275657014609603,0.40327927062099334
2023-01-08 10:00:00,Kolkata,22.68418249718418,88.3671701296782,60.36826886727272,126.18646695663465,46.68204066909451,13.481453493180158,0.7476860967323116
2023-01-08 11:00:00,Kolkata,22.484380236036497,88.43092610649175,76.13688175168126,130.25936594474763,9.160475824902345,11.690594097343492,1.1455339770389346
2023-01-08 12:00:00,Kolkata,22.535266587762564,88.46090594714741,92.584141763789,146.56305617316832,46.02665750452722,16.33014917557271,0.8146025842250421
2023-01-08 13:00:00,Kolkata,22.478368380310148,88.36632679910467,70.57467604015012,141.82922181315658,53.764087215641915,21.677403114304653,0.5415176024039708
2023-01-08 14:00:00,Kolkata,22.68117340456964,88.44626360850637,101.25838882451102,113.74942382676096,43.492884425531514,20.217737004167407,1.576000730354584
